,Record Type,VIN,Registration Class,City,State,Zip,County,Model Year,Make,Body Type,Fuel Type,Unladen Weight,Maximum Gross Weight,Passengers,Reg Valid Date,Reg Expiration Date,Color,Scofflaw Indicator,Suspension Indicator,Revocation Indicator
24637,VEH,7SAYGDEF8PF797793,PAS,WHITESTONE,NY,11357,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/15/2023,12/15/2024,GY,N,N,N
24638,VEH,7SAYGDEF8PF795865,PAS,STATEN ISLAND,NY,10314,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/13/2023,06/12/2025,RD,N,N,N
24640,VEH,7SAYGDEF8PF795266,PAS,S OZONE PARK,NY,11420,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/12/2023,06/11/2025,WH,N,N,N
24641,VEH,7SAYGDEF8PF793128,PAS,S OZONE PARK,NY,11420,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/10/2023,06/09/2025,BK,N,N,N
24648,VEH,7SAYGDEF8PF778726,PAS,STATEN ISLAND,NY,10314,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,05/24/2023,05/23/2025,WH,N,N,N
24650,VEH,7SAYGDEF8PF777091,PAS,STATEN ISLAND,NY,10314,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,05/23/2023,05/22/2025,WH,N,N,N
24651,VEH,7SAYGDEF8PF776975,PAS,WOODHAVEN,NY,11421,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,12/07/2023,12/11/2025,WH,N,N,N
24652,VEH,7SAYGDEF8PF776670,PAS,JAMAICA,NY,11432,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,09/07/2024,03/19/2026,BK,N,N,N
24658,VEH,7SAYGDEF8PF772473,PAS,NEW YORK,NY,10040,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,05/18/2023,05/17/2025,BK,N,N,N
24662,VEH,7SAYGDEF8PF761604,PAS,NEW YORK,NY,10028,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/06/2023,05/12/2025,WH,N,N,N
24664,VEH,7SAYGDEF8PF758945,PAS,NEW YORK,NY,10024,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,04/28/2023,04/27/2025,BL,N,N,N
24666,VEH,7SAYGDEF8PF753437,PAS,STATEN ISLAND,NY,10314,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,04/23/2023,04/22/2025,BK,N,N,N
24667,VEH,7SAYGDEF8PF750327,PAS,FLUSHING,NY,11358,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,04/17/2023,04/16/2025,BL,N,N,N
24669,VEH,7SAYGDEF8PF747377,PAS,EAST ELMHURST,NY,11369,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,04/24/2023,04/23/2025,BK,N,N,N
24675,VEH,7SAYGDEF8PF712869,PAS,QUEENS VILLAGE,NY,11427,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/04/2023,03/30/2025,WH,N,N,N
24678,VEH,7SAYGDEF8PF711916,PAS,STATEN ISLAND,NY,10312,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/08/2024,03/28/2025,RD,N,N,N
24679,VEH,7SAYGDEF8PF711544,PAS,BROOKLYN,NY,11214,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,04/08/2023,04/07/2025,GY,N,N,N
24683,VEH,7SAYGDEF8PF707185,PAS,STATEN ISLAND,NY,10306,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/27/2023,03/26/2025,GY,N,N,N
24686,VEH,7SAYGDEF8PF702729,PAS,FRESH MEADOWS,NY,11366,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/16/2023,03/15/2025,WH,N,N,N
24687,VEH,7SAYGDEF8PF702679,PAS,BAYSIDE HILLS,NY,11364,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/18/2023,03/17/2025,WH,N,N,N
24690,VEH,7SAYGDEF8PF700320,PAS,BROOKLYN,NY,11209,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/15/2023,03/18/2025,WH,N,N,N
24700,VEH,7SAYGDEF8PF673023,PAS,DOUGLASTON,NY,11362,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,02/18/2023,02/17/2025,WH,N,N,N
24703,VEH,7SAYGDEF8PF664807,PAS,ASTORIA,NY,11105,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,02/11/2023,02/10/2025,WH,N,N,N
24708,VEH,7SAYGDEF8PF613095,PAS,NEW YORK,NY,10023,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/07/2024,06/06/2026,BK,N,N,N
24714,VEH,7SAYGDEF8PF589235,PAS,LAURELTON,NY,11413,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,11/09/2022,11/08/2024,WH,N,N,N
24716,VEH,7SAYGDEF8PF584682,PAS,REGO PARK,NY,11374,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,04/22/2024,03/30/2026,BL,N,N,N
24720,VEH,7SAYGDEF8PA049834,PAS,BROOKLYN,NY,11204,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4416.0,,,05/01/2023,01/19/2025,WH,N,N,N
24721,VEH,7SAYGDEF8PA049803,PAS,FLUSHING,NY,11354,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4416.0,,,12/31/2022,12/30/2024,WH,N,N,N
24722,VEH,7SAYGDEF8PA049770,PAS,ROSEDALE,NY,11422,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4416.0,,,04/10/2024,04/09/2026,GY,N,N,N
24726,VEH,7SAYGDEF8PA048974,PAS,STATEN ISLAND,NY,10307,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4416.0,,,10/17/2023,11/09/2025,GY,N,N,N
24728,VEH,7SAYGDEF8PA048957,PAS,QUEENS VLG,NY,11427,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4416.0,,,01/13/2023,01/12/2025,GY,N,N,N
24738,VEH,7SAYGDEF8NF559598,PAS,STATEN ISLAND,NY,10309,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,10/15/2022,10/14/2024,BK,N,N,N
24742,VEH,7SAYGDEF8NF548472,PAS,STATEN ISLAND,NY,10306,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,07/25/2024,09/23/2026,WH,N,N,N
24744,VEH,7SAYGDEF8NF546270,PAS,BROOKLYN,NY,11238,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/20/2024,09/22/2026,GY,N,N,N
24746,VEH,7SAYGDEF8NF543160,PAS,STATEN ISLAND,NY,10306,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/06/2024,09/18/2026,GY,N,N,N
24747,VEH,7SAYGDEF8NF541215,PAS,GLEN OAKS,NY,11004,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,09/03/2024,09/19/2026,GY,N,N,N
24749,VEH,7SAYGDEF8NF540615,PAS,FLUSHING,NY,11354,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,06/20/2024,09/14/2026,WH,N,N,N
24752,VEH,7SAYGDEF8NF538086,PAS,STATEN ISLAND,NY,10306,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,07/27/2024,09/09/2026,WH,N,N,N
24753,VEH,7SAYGDEF8NF537679,PAS,FLORAL PARK,NY,11004,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/15/2024,09/12/2026,WH,N,N,N
24754,VEH,7SAYGDEF8NF537438,PAS,BROOKLYN,NY,11217,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,01/09/2024,01/20/2026,WH,N,N,N
24757,VEH,7SAYGDEF8NF535317,PAS,BROOKLYN,NY,11220,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/05/2024,09/17/2026,BL,N,N,N
24760,VEH,7SAYGDEF8NF533499,PAS,NEW YORK,NY,10044,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/19/2024,08/31/2026,WH,N,N,N
24764,VEH,7SAYGDEF8NF530926,PAS,BROOKLYN,NY,11223,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,12/29/2022,12/06/2024,BK,N,N,N
24765,VEH,7SAYGDEF8NF530604,PAS,BROOKLYN,NY,11235,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,09/09/2024,09/03/2026,WH,N,N,N
24769,VEH,7SAYGDEF8NF523846,PAS,BRONX,NY,10463,BRONX,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,07/31/2024,08/28/2026,WH,N,N,N
24770,VEH,7SAYGDEF8NF523474,PAS,BRONX,NY,10466,BRONX,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,09/05/2024,09/01/2026,GY,N,N,N
24771,VEH,7SAYGDEF8NF523040,PAS,WHITESTONE,NY,11357,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,07/14/2024,08/23/2026,BL,N,N,N
24772,VEH,7SAYGDEF8NF522941,PAS,BROOKLYN,NY,11217,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/17/2024,08/26/2026,GY,N,N,N
24778,VEH,7SAYGDEF8NF519313,PAS,NEW YORK,NY,10013,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4555.0,,,09/10/2024,10/24/2026,WH,N,N,N
24784,VEH,7SAYGDEF8NF513611,PAS,STATEN ISLAND,NY,10312,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,09/03/2024,08/13/2026,GY,N,N,N
24790,VEH,7SAYGDEF8NF511471,PAS,LAURELTON,NY,11413,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,08/28/2024,08/13/2026,GY,N,N,N
24792,VEH,7SAYGDEF8NF510952,PAS,FLUSHING,NY,11354,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,06/27/2024,08/29/2026,WH,N,N,N
24795,VEH,7SAYGDEF8NF510501,PAS,FLUSHING,NY,11354,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,07/08/2024,08/11/2026,WH,N,N,N
24796,VEH,7SAYGDEF8NF510482,PAS,BROOKLYN,NY,11223,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4399.0,,,07/17/2024,08/15/2026,BK,N,N,N
24799,VEH,7SAYGDEF8NF506495,PAS,FRESH MEADOWS,NY,11365,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/20/2024,08/05/2026,BL,N,N,N
24810,VEH,7SAYGDEF8NF465835,PAS,FLUSHING,NY,11367,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,05/06/2024,06/26/2026,GY,N,N,N
24812,VEH,7SAYGDEF8NF464037,PAS,NEW YORK,NY,10002,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,05/22/2024,06/22/2026,GY,N,N,N
24815,VEH,7SAYGDEF8NF460456,PAS,BROOKLYN,NY,11211,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,08/13/2024,08/29/2026,BK,N,N,N
24819,VEH,7SAYGDEF8NF457783,PAS,STATEN ISLAND,NY,10306,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,12/07/2022,01/07/2025,BK,N,N,N
24820,VEH,7SAYGDEF8NF457427,PAS,STATEN ISLAND,NY,10314,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,05/07/2024,06/11/2026,GY,N,N,N
24827,VEH,7SAYGDEF8NF452499,PAS,NEW YORK,NY,10003,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4416.0,,,05/09/2024,06/07/2026,BK,N,N,N
24834,VEH,7SAYGDEF8NF445519,PAS,CAMBRIA HTS,NY,11411,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/26/2023,07/30/2025,WH,N,N,N
24844,VEH,7SAYGDEF8NF415033,PAS,NEW YORK,NY,10282,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,02/05/2023,03/29/2025,GY,N,N,N
24845,VEH,7SAYGDEF8NF414982,PAS,BROOKLYN,NY,11214,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/20/2024,07/30/2026,RD,N,N,N
24851,VEH,7SAYGDEF8NF405540,PAS,LITTLE NECK,NY,11363,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,03/18/2023,01/03/2025,WH,N,N,N
24859,VEH,7SAYGDEF8NF397634,PAS,BROOKLYN,NY,11236,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,03/18/2024,03/23/2026,GY,N,N,N
24862,VEH,7SAYGDEF8NF397391,PAS,QUEENS VLG,NY,11428,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,07/19/2024,03/28/2026,WH,N,N,N
24863,VEH,7SAYGDEF8NF397214,PAS,NEW YORK,NY,10025,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,04/04/2023,03/29/2025,GY,N,N,N
24865,VEH,7SAYGDEF8NF392837,PAS,NEW YORK CITY,NY,10019,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,02/05/2024,03/31/2026,GY,N,N,N
24875,VEH,7SAYGDEF8NF377089,PAS,BROOKLYN,NY,11204,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,03/06/2024,03/02/2026,GY,N,N,N
24876,VEH,7SAYGDEF8NF376993,PAS,STATEN ISLAND,NY,10314,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,01/30/2024,02/23/2026,GY,N,N,N
24878,VEH,7SAYGDEF8NF376959,PAS,STATEN ISLAND,NY,10307,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,01/16/2024,02/22/2026,GY,N,N,N
24885,VEH,7SAYGDEF8NF375858,PAS,STATEN ISLAND,NY,10304,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,02/19/2024,02/14/2026,BL,N,N,N
24887,VEH,7SAYGDEF8NF373804,PAS,BROOKLYN,NY,11201,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,09/05/2023,09/04/2025,WH,N,N,N
24894,VEH,7SAYGDEF8NF360812,PAS,BROOKLYN,NY,11225,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,12/04/2023,12/03/2025,GY,N,Y,N
24903,VEH,7SAYGDEF8NF318222,PAS,NEW YORK,NY,10016,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,11/06/2023,12/03/2025,WH,N,N,N
24907,VEH,7SAYGDEF8NF309410,PAS,ELMHURST,NY,11373,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,09/19/2023,11/17/2025,WH,N,N,N
24908,VEH,7SAYGDEF8NF309083,PAS,NEW YORK,NY,10030,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4416.0,,,03/31/2024,03/21/2026,WH,N,Y,N
24910,VEH,7SAYGDEF8NF308774,PAS,BROOKLYN,NY,11231,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,10/24/2023,11/18/2025,GY,N,N,N
24913,VEH,7SAYGDEF8NF308497,PAS,BROOKLYN,NY,11229,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4429.0,,,02/02/2024,11/22/2025,WH,N,N,N
24920,VEH,7SAYGDEF7RF182736,PAS,FLUSHING,NY,11355,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,09/05/2024,09/04/2026,GY,N,N,N
24922,VEH,7SAYGDEF7RF044873,PAS,BELLEROSE,NY,11426,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,05/30/2024,05/29/2026,GY,N,N,N
24924,VEH,7SAYGDEF7RF041956,PAS,MASPETH,NY,11365,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/23/2024,10/12/2025,GY,N,N,N
24927,VEH,7SAYGDEF7RF037695,PAS,BRONX,NY,10465,BRONX,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/18/2024,03/17/2026,WH,N,N,N
24930,VEH,7SAYGDEF7RF036157,PAS,OAKLAND GDNS,NY,11364,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/17/2024,03/16/2026,BK,N,N,N
24941,VEH,7SAYGDEF7RF023697,PAS,STATEN ISLAND,NY,10308,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/29/2024,03/28/2026,WH,N,N,N
24942,VEH,7SAYGDEF7RF023652,PAS,REGO PARK,NY,11374,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/12/2024,03/11/2026,GY,N,N,N
24947,VEH,7SAYGDEF7RF020136,PAS,BROOKLYN,NY,11209,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/17/2024,06/21/2025,GY,N,N,N
24949,VEH,7SAYGDEF7RF019794,PAS,RIDGEWOOD,NY,11385,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/09/2024,03/08/2026,GY,N,N,N
24950,VEH,7SAYGDEF7RA327576,PAS,STATEN ISLAND,NY,10306,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,09/14/2024,09/13/2026,WH,N,N,N
24954,VEH,7SAYGDEF7RA321681,PAS,OAKLAND GRDNS,NY,11364,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/25/2024,08/24/2026,GY,N,N,N
24959,VEH,7SAYGDEF7RA317260,PAS,BROOKLYN,NY,11217,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,09/09/2024,09/08/2026,GY,N,N,N
24960,VEH,7SAYGDEF7RA313662,PAS,CORONA,NY,11368,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/15/2024,08/14/2026,WH,N,N,N
24962,VEH,7SAYGDEF7RA311751,PAS,BRONX,NY,10467,BRONX,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/03/2024,08/02/2026,BK,N,N,N
24963,VEH,7SAYGDEF7RA311541,PAS,OZONE PARK,NY,11417,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,09/21/2024,11/30/2024,BL,N,N,N
24966,VEH,7SAYGDEF7RA309921,PAS,BAYSIDE,NY,11360,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,08/21/2024,08/20/2026,GY,N,N,N
24997,VEH,7SAYGDEF7RA268206,PAS,NEW YORK CITY,NY,10003,NEW YORK,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,05/26/2024,05/25/2026,GY,N,N,N
25001,VEH,7SAYGDEF7RA267895,PAS,FLUSHING,NY,11355,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,05/24/2024,05/23/2026,BL,N,N,N
25002,VEH,7SAYGDEF7RA267749,PAS,FRESH MEADOWS,NY,11366,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,04/17/2024,04/16/2026,BL,N,N,N
25003,VEH,7SAYGDEF7RA266536,PAS,BROOKLYN,NY,11222,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,05/03/2024,05/02/2026,WH,N,N,N
25004,VEH,7SAYGDEF7RA266021,PAS,BRONX,NY,10472,BRONX,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,06/30/2024,06/25/2026,WH,N,N,N
25012,VEH,7SAYGDEF7RA264432,PAS,BAYSIDE,NY,11361,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,04/24/2024,02/28/2026,GY,N,N,N
25017,VEH,7SAYGDEF7RA259165,PAS,BROOKLYN,NY,11236,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,06/01/2024,03/29/2026,GY,N,N,N
25018,VEH,7SAYGDEF7RA257187,PAS,BROOKLYN,NY,11234,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4399.0,,,06/04/2024,04/14/2025,GY,N,N,N
25019,VEH,7SAYGDEF7RA257173,PAS,BROOKLYN,NY,11222,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4398.0,,,05/05/2024,05/04/2026,GY,N,N,N
25021,VEH,7SAYGDEF7RA249316,PAS,WHITESTONE,NY,11357,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,04/17/2024,04/16/2026,GY,N,N,N
25023,VEH,7SAYGDEF7PF971191,PAS,QUEENS VILLAGE,NY,11427,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,04/15/2024,01/06/2026,WH,N,N,N
25028,VEH,7SAYGDEF7PF967626,PAS,SAINT ALBANS,NY,11412,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,01/02/2024,01/01/2026,GY,N,N,N
25030,VEH,7SAYGDEF7PF966444,PAS,S OZONE PARK,NY,11420,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,12/27/2023,12/26/2025,GY,N,N,N
25033,VEH,7SAYGDEF7PF959266,PAS,BROOKLYN,NY,11236,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,12/16/2023,12/15/2025,RD,N,N,N
25034,VEH,7SAYGDEF7PF947666,PAS,ROSEDALE,NY,11422,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,03/19/2024,12/25/2025,GY,N,N,N
25037,VEH,7SAYGDEF7PF927417,PAS,STATEN ISLAND,NY,10309,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,12/19/2023,12/18/2025,BK,N,N,N
25054,VEH,7SAYGDEF7PF914618,PAS,BROOKLYN,NY,11214,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,11/13/2023,11/12/2025,GY,N,N,N
25063,VEH,7SAYGDEF7PF910584,PAS,NEW YORK,NY,10040,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,4478.0,,,11/11/2023,11/10/2025,GY,N,N,N
25065,VEH,7SAYGDEF7PF908267,PAS,BROOKLYN,NY,11229,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4364.0,,,11/11/2023,11/10/2025,GY,N,N,N
25067,VEH,7SAYGDEF7PF906258,PAS,BRONX,NY,10452,BRONX,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,12/19/2023,11/04/2025,GY,N,N,N
25068,VEH,7SAYGDEF7PF906177,PAS,BROOKLYN,NY,11204,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,11/11/2023,11/10/2025,WH,N,N,N
25070,VEH,7SAYGDEF7PF904414,PAS,COLLEGE POINT,NY,11356,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,12/10/2023,10/26/2025,BK,N,N,N
25077,VEH,7SAYGDEF7PF896573,PAS,BROOKLYN,NY,11235,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,10/21/2023,10/20/2025,GY,N,N,N
25081,VEH,7SAYGDEF7PF893706,PAS,MIDDLE VILLAGE,NY,11379,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,03/25/2024,05/01/2025,GY,N,N,N
25087,VEH,7SAYGDEF7PF876226,PAS,STATEN ISLAND,NY,10307,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,09/28/2023,09/27/2025,BL,N,N,N
25107,VEH,7SAYGDEF7PF845381,PAS,JAMAICA,NY,11435,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,08/11/2023,05/24/2025,BL,N,N,N
25110,VEH,7SAYGDEF7PF843369,PAS,ASTORIA,NY,11105,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,09/26/2023,05/28/2025,BL,N,N,N
25112,VEH,7SAYGDEF7PF834137,PAS,BROOKLYN,NY,11211,KINGS,2023.0,TESLA,SUBN,ELECTRIC,5252.0,,,07/24/2023,07/23/2025,BL,N,N,N
25120,VEH,7SAYGDEF7PF810081,PAS,BROOKLYN,NY,11233,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/30/2023,06/29/2025,BK,N,N,N
25124,VEH,7SAYGDEF7PF808475,PAS,BROOKLYN,NY,11201,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,08/05/2023,06/24/2025,WH,N,N,N
25127,VEH,7SAYGDEF7PF807665,PAS,BROOKLYN,NY,11234,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,07/11/2023,06/03/2025,WH,N,N,N
25130,VEH,7SAYGDEF7PF806127,PAS,FLUSHING,NY,11354,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/27/2023,06/26/2025,WH,N,N,N
25134,VEH,7SAYGDEF7PF793945,PAS,ELMHURST,NY,11373,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4363.0,,,02/03/2024,02/02/2026,WH,N,N,N
25135,VEH,7SAYGDEF7PF792696,PAS,STATEN ISLAND,NY,10305,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,06/11/2023,06/10/2025,WH,N,N,N
25136,VEH,7SAYGDEF7PF790771,PAS,ASTORIA,NY,11106,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,06/10/2023,06/09/2025,RD,N,N,N
25141,VEH,7SAYGDEF7PF777082,PAS,NEW YORK,NY,10065,NEW YORK,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,05/23/2023,05/22/2025,GY,N,Y,N
25151,VEH,7SAYGDEF7PF753767,PAS,BROOKLYN,NY,11234,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,04/18/2023,04/17/2025,WH,N,N,N
25155,VEH,7SAYGDEF7PF749945,PAS,STATEN ISLAND,NY,10312,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4429.0,,,05/09/2023,04/16/2025,WH,N,N,N
25162,VEH,7SAYGDEF7PF712975,PAS,LITTLE NECK,NY,11362,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/31/2023,03/30/2025,BK,N,N,N
25165,VEH,7SAYGDEF7PF708991,PAS,LONGISLANDCITY,NY,11109,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/25/2023,03/24/2025,WH,N,N,N
25167,VEH,7SAYGDEF7PF701930,PAS,BELLEROSE,NY,11426,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/15/2023,03/14/2025,BL,N,N,N
25168,VEH,7SAYGDEF7PF701703,PAS,COLLEGE POINT,NY,11356,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/14/2023,03/13/2025,WH,N,N,N
25169,VEH,7SAYGDEF7PF701670,PAS,STATEN ISLAND,NY,10305,RICHMOND,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/18/2023,03/17/2025,WH,N,N,N
25170,VEH,7SAYGDEF7PF699581,PAS,HOLLIS,NY,11423,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/18/2023,03/17/2025,BL,N,N,N
25174,VEH,7SAYGDEF7PF696745,PAS,FLUSHING,NY,11358,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,4399.0,,,03/14/2023,03/13/2025,RD,N,N,N
